CustomerID,count,min,max,mean,sum,categ_0,categ_1,categ_2,categ_3,categ_4,min_recency,max_recency,cluster
15599,2,312.90999999999997,448.83,380.87,761.74,50.7,249.88,329.86,54.45,76.85,26,204,5
15601,14,178.4,781.14,481.81142857142856,6745.36,1170.8000000000002,1019.36,2057.43,824.6700000000001,1673.1,11,372,0
15602,8,10.0,402.24,137.79625,1102.37,123.90000000000002,226.0,593.02,112.9,46.55,8,368,5
15603,1,48.480000000000004,48.480000000000004,48.480000000000004,48.480000000000004,0.0,48.480000000000004,0.0,0.0,0.0,78,78,1
15604,1,216.39,216.39,216.39,216.39,42.36,47.879999999999995,111.3,14.850000000000001,0.0,52,52,1
15605,5,182.75,312.58,239.64600000000002,1198.23,242.70000000000002,71.28,158.0,327.40000000000003,398.85,36,373,5
15606,9,193.56,460.98,296.51222222222225,2668.61,428.7,10.08,217.64999999999998,1166.7,845.48,61,324,5
15607,1,104.76,104.76,104.76,104.76,10.0,47.760000000000005,30.0,0.0,17.0,336,336,3
15608,4,24.96,660.64,273.42,1093.68,114.2,227.32,348.06,225.85,178.25,28,120,1
15609,1,270.03000000000003,270.03000000000003,270.03000000000003,270.03000000000003,17.700000000000003,0.0,155.28,84.30000000000001,12.75,184,184,3
15610,1,112.46000000000001,112.46000000000001,112.46000000000001,112.46000000000001,58.94,0.0,53.519999999999996,0.0,0.0,51,51,1
15611,13,6.0,378.31000000000006,120.64538461538463,1568.39,593.6800000000001,20.46,0.0,317.1,637.15,9,334,5
15612,2,69.65,125.5,97.575,195.15,0.0,0.0,34.8,38.25,122.1,36,61,1
15615,23,14.850000000000001,1048.64,450.8691304347826,10369.99,3443.1800000000003,1115.06,2396.35,2000.1,1415.3,10,359,0
15618,4,64.5,357.81,186.75775,747.031,75.98,57.001,433.79999999999995,91.0,89.25,32,136,1
15619,1,336.40000000000003,336.40000000000003,336.40000000000003,336.40000000000003,0.0,0.0,145.0,99.60000000000001,91.80000000000001,10,10,1
15620,3,424.49,669.02,507.6933333333333,1523.08,161.26999999999998,259.12,453.53999999999996,193.70000000000002,455.45,56,358,5
15621,4,12.5,563.28,311.7425,1246.97,692.3,0.0,0.0,552.72,1.95,4,21,1
15622,9,23.8,1468.9,360.92555555555555,3248.33,1072.78,206.93999999999997,805.26,390.15000000000003,773.2,43,282,5
15623,1,301.03,301.03,301.03,301.03,33.0,20.48,72.0,90.05000000000001,85.5,141,141,1
15624,4,68.10000000000001,208.63000000000002,147.0325,588.13,171.90000000000003,43.480000000000004,142.79999999999998,49.650000000000006,180.3,116,256,5
15625,4,248.69,695.3299999999999,379.89,1519.56,99.75,275.76,1020.0,109.19999999999999,14.850000000000001,103,235,5
15626,2,281.88,393.92,337.9,675.8,111.4,229.14,186.06,84.0,65.2,74,329,5
15628,9,202.95000000000002,416.46000000000004,318.4044444444445,2865.6400000000003,836.2800000000001,384.68,1123.8799999999999,227.0,293.8,4,366,5
15630,2,390.91,789.49,590.2,1180.4,293.8,306.29999999999995,174.5,190.85,214.95,45,204,5
15632,8,284.7,547.27,393.53875,3148.31,102.0,441.31,1046.3,784.85,773.85,15,274,5
15634,1,243.55,243.55,243.55,243.55,30.300000000000004,10.2,60.0,84.30000000000001,58.75,17,17,1
15636,2,306.7,418.06,362.38,724.76,345.96000000000004,20.4,127.19999999999999,15.0,216.2,89,282,5
15637,1,223.36,223.36,223.36,223.36,25.200000000000003,28.459999999999997,29.099999999999998,116.80000000000001,23.8,52,52,1
15639,1,425.32,425.32,425.32,425.32,0.0,118.02,0.0,60.0,247.29999999999998,134,134,1
15640,15,45.0,1474.83,824.7626666666667,12371.44,4111.280000000001,1084.05,2872.98,1398.18,2904.95,4,372,0
15641,4,308.37,581.82,471.80000000000007,1887.2000000000003,488.96000000000004,438.68,556.36,280.2,123.0,105,359,5
15643,3,39.45,337.1,218.5666666666667,655.7,15.299999999999999,27.6,125.0,192.35000000000002,295.45,191,282,3
15644,4,36.4,380.35,200.885,803.54,212.38,110.49,283.07,126.15,71.45,166,261,3
15645,1,612.01,612.01,612.01,612.01,139.3,26.72,98.68,235.89000000000001,111.42,18,18,1
15646,3,107.60000000000001,189.8,141.71333333333334,425.14000000000004,159.3,115.44,32.9,62.150000000000006,55.349999999999994,157,372,3
15648,2,244.25000000000003,340.5,292.375,584.75,127.50000000000001,20.4,109.3,169.75,157.8,204,267,3
15649,2,306.0,510.0,408.0,816.0,0.0,0.0,0.0,0.0,816.0,336,367,3
15651,3,114.2,304.78,215.4333333333333,646.3,141.72,94.38,119.8,290.4,0.0,36,260,5
15652,1,337.74,337.74,337.74,337.74,30.599999999999998,61.739999999999995,68.9,101.85000000000001,74.65,91,91,1
15653,2,48.0,829.4399999999999,438.71999999999997,877.4399999999999,0.0,860.04,17.4,0.0,0.0,92,115,1
15654,2,327.51,595.02,461.265,922.53,501.65999999999997,0.0,361.32,29.700000000000003,29.85,9,26,1
15655,1,511.32,511.32,511.32,511.32,171.12,51.5,191.4,19.8,77.5,243,243,3
15656,4,63.910000000000004,256.77,187.125,748.5,116.64,44.279999999999994,210.61999999999998,153.01,223.95,45,284,5
15657,1,30.0,30.0,30.0,30.0,0.0,0.0,30.0,0.0,0.0,22,22,1
15658,4,7.5,418.95,239.725,958.9,185.85000000000002,0.0,111.6,156.60000000000002,504.85,190,372,3
15659,1,306.45,306.45,306.45,306.45,0.0,30.599999999999998,60.0,0.0,215.85,43,43,1
15660,9,9.959999999999999,372.16,172.5011111111111,1552.51,357.40000000000003,269.76,563.5,271.55,90.3,25,365,5
15661,2,116.0,193.79999999999998,154.89999999999998,309.79999999999995,0.0,19.8,290.0,0.0,0.0,317,338,3
15663,1,138.14,138.14,138.14,138.14,15.299999999999999,14.040000000000001,83.4,0.0,25.4,106,106,1
15664,1,386.43,386.43,386.43,386.43,73.80000000000001,9.959999999999999,133.32,51.8,117.55,50,50,1
15665,2,765.79,1456.42,1111.105,2222.21,399.22,506.51,976.4300000000001,90.85,249.20000000000002,168,243,7
15667,1,301.32,301.32,301.32,301.32,24.96,46.8,105.36,124.20000000000002,0.0,39,39,1
15668,1,76.32000000000001,76.32000000000001,76.32000000000001,76.32000000000001,0.0,0.0,76.32000000000001,0.0,0.0,217,217,3
15669,4,118.8,229.29,169.4225,677.69,316.38,31.96,80.5,173.35,75.5,40,263,5
15670,1,173.05,173.05,173.05,173.05,35.400000000000006,40.599999999999994,30.0,33.3,33.75,296,296,3
15671,7,292.48,638.4000000000001,377.71285714285716,2643.9900000000002,1822.92,358.35999999999996,274.56,15.0,173.15,18,270,5
15673,4,318.66,880.26,681.5575,2726.23,718.3199999999999,306.92,647.79,295.1,758.1,88,327,5
15674,3,334.71000000000004,1066.94,581.34,1744.02,541.7,252.12,344.79999999999995,388.3,217.10000000000002,73,248,5
15675,3,45.0,180.39,107.89666666666666,323.69,77.0,83.44,61.5,59.3,42.45,81,280,5
15676,3,167.07000000000002,2279.62,1108.03,3324.09,684.32,617.73,910.27,514.8199999999999,596.95,18,283,5
15677,1,657.23,657.23,657.23,657.23,77.82,74.16,201.29999999999998,154.9,149.05,49,49,1
15678,1,352.7,352.7,352.7,352.7,264.20000000000005,30.599999999999998,35.4,22.5,0.0,52,52,1
15679,4,46.62,474.4,195.32,781.28,125.2,333.31,272.27000000000004,31.1,19.4,24,182,1
15680,3,311.97,542.82,444.56,1333.68,328.36,286.48,354.14,262.4,102.3,9,366,5
15681,4,24.900000000000002,345.68,236.59,946.36,288.98,114.0,340.79999999999995,69.9,132.68,28,280,5
15683,1,193.75,193.75,193.75,193.75,38.5,51.0,74.39999999999999,29.85,0.0,117,117,1
15687,9,30.0,561.73,331.27777777777777,2981.5,640.48,239.12,621.6999999999999,751.8000000000001,728.4,8,330,5
15689,2,103.5,150.6,127.05,254.1,30.599999999999998,0.0,57.6,69.6,96.3,119,361,5
15690,2,111.0,128.76,119.88,239.76,46.8,146.51999999999998,46.44,0.0,0.0,4,100,1
15691,1,136.8,136.8,136.8,136.8,91.8,0.0,45.0,0.0,0.0,252,252,3
15692,1,191.04,191.04,191.04,191.04,65.22,24.119999999999997,76.79999999999998,24.900000000000002,0.0,28,28,1
15694,14,15.0,1410.26,458.8285714285715,6423.6,404.64,168.84,181.3,2464.2200000000003,3204.6,0,372,0
15695,2,50.25000000000001,359.73,204.99,409.98,156.90000000000003,13.919999999999998,156.06,44.85,38.25,266,266,3
15696,8,19.8,702.21,327.38875,2619.11,567.0,107.47,498.89,746.75,699.0,33,326,5
15699,1,309.65,309.65,309.65,309.65,50.7,10.08,49.019999999999996,64.8,135.04999999999998,17,17,1
15700,2,3.9,660.13,332.015,664.03,110.22,68.82,253.29,81.65,150.05,172,173,3
15701,4,111.07,853.9,382.25,1529.0,262.79,159.5,388.96,215.1,502.65,2,110,1
15703,1,211.5,211.5,211.5,211.5,66.0,0.0,38.4,0.0,107.10000000000001,264,264,3
15704,4,38.16,938.85,573.405,2293.62,512.33,155.10999999999999,431.47999999999996,619.95,574.75,140,215,5
15705,1,143.1,143.1,143.1,143.1,0.0,0.0,60.0,19.5,63.6,201,201,3
15706,4,56.4,447.1,250.45250000000001,1001.8100000000001,92.05000000000001,20.4,159.6,252.61,477.15,63,116,1
15707,4,158.88,292.65,229.245,916.98,170.04,132.04000000000002,270.85,235.95,108.1,35,86,1
15708,7,194.3,645.91,458.43571428571425,3209.0499999999997,948.48,162.54,517.9499999999999,493.38000000000005,1086.7,40,369,5
15709,1,133.25,133.25,133.25,133.25,0.0,42.44,54.660000000000004,19.8,16.35,283,283,3
15712,5,99.60000000000001,307.66,214.47200000000004,1072.3600000000001,185.8,51.0,335.46,372.4,127.7,9,287,5
15713,2,161.2,185.55,173.375,346.75,105.84,30.36,32.4,65.15,113.0,143,366,3
15714,2,132.48000000000002,197.55,165.01500000000001,330.03000000000003,141.08,43.47,34.58,29.450000000000003,81.44999999999999,11,77,1
15716,4,115.26,529.4,275.27750000000003,1101.1100000000001,200.43,348.93,269.9,198.1,83.75,145,369,5
15717,1,150.3,150.3,150.3,150.3,108.9,10.2,11.399999999999999,19.8,0.0,234,234,3
15719,13,183.65,613.94,386.8015384615385,5028.42,2360.55,377.12,1134.95,637.4000000000001,518.4,32,337,5
15720,1,598.73,598.73,598.73,598.73,123.75,57.65,117.83,105.35000000000001,194.15,24,24,1
15721,1,471.40000000000003,471.40000000000003,471.40000000000003,471.40000000000003,223.96,49.129999999999995,109.96,62.0,26.35,11,11,1
15722,5,84.0,713.7600000000001,441.062,2205.31,1516.1,7.6,199.26,75.9,406.45,35,290,5
15723,1,190.7,190.7,190.7,190.7,27.75,18.15,25.0,53.400000000000006,66.4,364,364,3
15724,2,97.7,114.60000000000001,106.15,212.3,21.0,0.0,51.599999999999994,92.10000000000001,47.6,201,284,3
15725,1,415.25,415.25,415.25,415.25,118.26,65.94,86.7,87.55000000000001,56.8,15,15,1
15727,7,374.82000000000005,1516.95,737.0085714285715,5159.06,712.3600000000001,803.71,1723.34,1055.4,864.25,16,359,5
15729,1,62.0,62.0,62.0,62.0,0.0,0.0,15.0,47.0,0.0,212,212,3
15730,3,309.79,454.93,369.46000000000004,1108.38,229.72000000000003,136.38,329.98,180.29999999999998,232.0,65,206,5
15732,2,138.1,156.02,147.06,294.12,155.0,40.019999999999996,65.1,34.0,0.0,212,372,3
15733,1,162.3,162.3,162.3,162.3,50.7,0.0,49.8,0.0,61.8,282,282,3
15734,2,578.6500000000001,760.8000000000001,669.7250000000001,1339.4500000000003,32.64,30.659999999999997,62.9,872.6500000000001,340.6,114,200,1
15737,6,56.6,469.28000000000003,186.86833333333334,1121.21,282.88,98.14,331.99,183.65,224.55,14,242,5
15738,16,16.6,391.8,299.298125,4788.77,1188.2900000000002,1132.1,1001.18,468.65000000000003,998.5500000000001,18,372,0
15739,1,449.12,449.12,449.12,449.12,0.0,264.24,107.28,30.0,47.6,66,66,1
15740,1,154.88,154.88,154.88,154.88,35.040000000000006,44.4,0.0,75.44,0.0,49,49,1
15743,4,111.5,322.55,193.99,775.96,39.6,2.7800000000000002,148.23,173.95,411.4,16,184,1
15744,1,34.8,34.8,34.8,34.8,0.0,34.8,0.0,0.0,0.0,77,77,1
15745,4,177.31,302.85,267.81,1071.24,125.53000000000002,42.879999999999995,277.72999999999996,305.5,319.6,19,236,5
15746,1,182.96,182.96,182.96,182.96,77.45,27.619999999999997,59.14,18.75,0.0,134,134,1
15747,3,242.65,421.27,315.5466666666666,946.6399999999999,324.14,0.0,424.34999999999997,77.5,120.64999999999999,12,172,1
15748,1,144.36,144.36,144.36,144.36,18.450000000000003,0.0,30.56,41.25,54.1,40,40,1
15749,2,3314.9999999999995,21535.9,12425.45,24850.9,14057.0,0.0,6539.400000000001,0.0,4254.5,235,332,6
15750,8,33.15,507.29,307.15,2457.2,803.7,421.37,549.08,345.75,337.3,2,366,5
15752,7,240.1,533.23,374.0214285714286,2618.15,1031.05,482.74,787.55,250.46,66.35,39,372,5
15753,1,79.2,79.2,79.2,79.2,0.0,79.2,0.0,0.0,0.0,304,304,3
15754,3,91.8,211.62,151.89000000000001,455.67,153.72000000000003,0.0,139.6,144.5,17.85,51,246,5
15755,6,260.26,600.99,386.48,2318.88,478.78000000000003,287.53999999999996,786.61,374.70000000000005,391.25,10,294,5
15756,4,115.72,168.12,132.0025,528.01,135.74,36.660000000000004,118.96,84.15,152.5,61,249,5
15757,2,261.36,453.06,357.21000000000004,714.4200000000001,81.4,121.88,188.54000000000002,173.55,149.05,65,217,5
15758,1,205.25,205.25,205.25,205.25,15.299999999999999,0.0,0.0,172.10000000000002,17.85,24,24,1
15759,3,68.0,97.24000000000001,84.34666666666668,253.04000000000002,35.400000000000006,5.04,19.799999999999997,17.0,175.8,218,358,3
15762,2,268.44,315.31,291.875,583.75,130.68,51.82,123.3,177.15,100.8,65,77,1
15763,2,484.24,564.4300000000001,524.335,1048.67,73.02000000000001,30.599999999999998,114.6,316.1,514.35,31,77,1
15764,6,3.35,1552.65,541.47,3248.82,752.34,448.28,942.0999999999999,513.1,593.0,88,276,5
15766,1,315.06,315.06,315.06,315.06,207.0,20.16,46.5,0.0,41.4,64,64,1
15768,3,124.8,354.34999999999997,207.27666666666664,621.8299999999999,11.7,80.67999999999999,79.19999999999999,144.6,305.65,115,225,5
15769,25,91.8,10065.0,2072.9488,51823.72,44411.8,0.0,574.8,5236.92,1600.1999999999998,7,371,2
15773,1,635.6800000000001,635.6800000000001,635.6800000000001,635.6800000000001,55.56,45.879999999999995,46.08,488.16,0.0,5,5,1
15774,1,270.8,270.8,270.8,270.8,23.6,5.1,59.8,81.1,101.2,68,68,1
15775,1,104.9,104.9,104.9,104.9,17.700000000000003,10.2,60.0,0.0,17.0,245,245,3
15776,1,241.62,241.62,241.62,241.62,17.700000000000003,44.4,49.81999999999999,34.650000000000006,95.05,133,133,1
15777,4,102.0,340.05,255.40249999999997,1021.6099999999999,679.5,20.4,33.96,146.55,141.2,241,361,3
15780,3,72.52,225.61,158.42666666666668,475.28000000000003,172.28000000000003,49.800000000000004,56.99999999999999,45.650000000000006,150.55,183,357,3
15781,3,83.35,134.16,111.18666666666667,333.56,73.9,19.56,143.6,0.0,96.5,25,305,5
15782,3,450.40000000000003,1638.3400000000001,864.6466666666666,2593.94,638.82,0.0,344.52,791.1,819.5,9,89,1
15783,1,246.3,246.3,246.3,246.3,12.600000000000001,58.68000000000001,33.31999999999999,109.5,32.2,10,10,1
15785,5,17.4,917.63,460.75,2303.75,209.19,703.95,500.22,148.64,741.75,32,295,5
15786,3,83.9,3080.44,1607.0,4821.0,747.4200000000001,848.3799999999999,1704.04,603.3100000000001,917.85,46,114,7
15787,3,86.82000000000001,479.1,311.08666666666664,933.26,167.91000000000003,133.05,264.59999999999997,104.95,262.75,26,61,1
15789,1,351.3,351.3,351.3,351.3,53.9,72.47999999999999,193.72,31.2,0.0,358,358,3
15790,1,218.75,218.75,218.75,218.75,34.42,19.159999999999997,43.12,35.85,86.2,10,10,1
15791,2,389.45000000000005,1214.99,802.22,1604.44,527.67,171.71999999999997,208.7,288.6,407.75,43,204,5
15793,3,305.36,336.96000000000004,316.32,948.96,552.96,0.0,396.0,0.0,0.0,14,268,5
15795,1,610.01,610.01,610.01,610.01,169.0,177.6,86.16,69.60000000000001,107.64999999999999,149,149,1
15796,8,250.52,447.65000000000003,338.20750000000004,2705.6600000000003,1047.9,61.59,283.06999999999994,345.95,967.15,1,302,5
15797,4,15.0,1495.2,551.85,2207.4,1086.0,0.0,0.0,1106.4,15.0,113,319,5
15799,3,161.02,402.90000000000003,294.7133333333333,884.14,143.41000000000003,250.08999999999997,151.49,139.2,199.95,75,334,5
15800,2,244.5,452.39,348.445,696.89,123.25,80.91,136.85000000000002,143.33,212.55,107,246,5
15801,3,56.75,848.22,347.3966666666667,1042.19,191.61000000000004,93.28,340.4,298.25,118.65,46,109,1
15803,1,415.82000000000005,415.82000000000005,415.82000000000005,415.82000000000005,0.0,51.0,260.96000000000004,103.86000000000001,0.0,51,51,1
15804,13,19.799999999999997,525.36,296.0423076923077,3848.55,487.26000000000005,647.85,1021.0899999999999,905.3000000000001,787.05,0,198,5
15805,17,17.700000000000003,1046.26,318.14294117647063,5408.43,1648.18,772.6,1263.9,939.15,784.6,23,364,0
15806,3,221.52,300.36,261.5266666666667,784.58,132.8,172.48,97.1,270.3,111.9,46,276,5
15807,3,16.5,635.6,301.3,903.9000000000001,145.92000000000002,72.6,317.28,262.3,105.8,50,77,1
15808,4,733.92,1228.4,912.1800000000001,3648.7200000000003,1049.9,83.78,397.24,1172.75,945.05,306,369,3
15809,4,15.9,198.8,99.80250000000001,399.21000000000004,109.20000000000002,74.16,30.0,44.4,141.45,184,302,3
15810,4,30.79,419.04,303.13,1212.52,319.63,210.91,457.73,156.45000000000002,67.8,78,296,5
15811,6,148.95,478.96000000000004,361.8866666666667,2171.32,475.56000000000006,201.74,412.52,642.5,439.0,22,365,5
15812,5,213.9,533.0200000000001,360.228,1801.14,359.32,235.39999999999998,23.419999999999998,456.75000000000006,726.25,107,317,5
15813,2,533.26,770.65,651.9549999999999,1303.9099999999999,277.5,86.16,296.7,263.8,379.75,207,239,3
15814,4,368.14,599.4200000000001,479.8075,1919.23,547.34,280.32,584.1199999999999,137.60000000000002,369.84999999999997,16,50,1
15815,5,225.9,514.08,420.12,2100.6,121.20000000000002,525.6,766.2,607.5,80.1,63,259,5
15819,4,319.98,639.64,476.3625,1905.45,710.4000000000001,396.6,501.9,219.75,76.8,49,276,5
15820,1,206.98,206.98,206.98,206.98,30.9,3.15,148.07999999999998,13.950000000000001,10.9,319,319,3
15821,2,254.18,316.78,285.48,570.96,42.510000000000005,22.659999999999997,151.69,130.15,223.95000000000002,44,61,1
15822,2,440.2,445.27,442.735,885.47,171.3,73.77,253.64999999999998,9.9,376.84999999999997,3,359,5
15823,1,15.0,15.0,15.0,15.0,0.0,0.0,0.0,0.0,15.0,372,372,3
15825,1,532.94,532.94,532.94,532.94,0.0,26.16,132.28,59.400000000000006,315.1,172,172,3
15826,3,50.900000000000006,878.46,549.7866666666667,1649.3600000000001,253.72000000000003,332.52,400.92,402.00000000000006,260.2,56,210,5
15827,14,29.700000000000003,237.93,117.75285714285714,1648.54,431.99000000000007,236.35,337.2,316.1,326.9,73,372,5
15829,2,310.7,325.44,318.07,636.14,82.2,313.94,214.5,0.0,25.5,99,140,1
15830,1,547.7,547.7,547.7,547.7,58.2,131.2,94.3,124.5,139.5,37,37,1
15831,3,141.17,343.53,264.88,794.64,126.78,258.1,164.95999999999998,110.55,134.25,58,324,5
15832,1,836.79,836.79,836.79,836.79,233.4,76.78,351.65999999999997,114.15,60.800000000000004,254,254,7
15834,4,125.0,1022.77,525.0375,2100.15,272.98,298.28999999999996,351.08,422.55,755.25,70,277,5
15835,4,187.2,301.11,238.5225,954.09,388.84000000000003,37.239999999999995,219.65999999999997,120.65,187.7,44,330,5
15836,1,117.47,117.47,117.47,117.47,0.0,0.0,25.22,24.75,67.5,50,50,1
15837,1,391.98,391.98,391.98,391.98,101.02000000000001,13.759999999999998,134.4,33.2,109.6,64,64,1
15838,19,179.0,10992.96,1770.6884210526316,33643.08,22682.84,653.88,5552.5599999999995,4056.3,697.5,11,367,2
15839,3,236.33,491.18,342.23,1026.69,232.98,102.08,538.68,114.30000000000001,38.650000000000006,33,148,1
15840,2,113.82,231.84,172.82999999999998,345.65999999999997,48.9,129.16,71.4,79.2,17.0,58,172,1
15841,4,271.7,331.6,302.275,1209.1,212.64,180.95999999999998,416.53999999999996,335.76,63.2,72,338,5
15843,1,118.95000000000002,118.95000000000002,118.95000000000002,118.95000000000002,48.00000000000001,0.0,0.0,14.850000000000001,56.1,303,303,3
15844,1,130.73999999999998,130.73999999999998,130.73999999999998,130.73999999999998,0.0,88.55999999999999,20.28,0.0,21.9,46,46,1
15845,8,301.29,878.22,456.35875,3650.87,699.8000000000001,202.92000000000002,1542.6,718.3,487.25,17,337,5
15847,2,180.68,208.59,194.635,389.27,70.80000000000001,108.07999999999998,99.78999999999999,59.85,50.75,38,288,5
15850,2,116.16,118.72,117.44,234.88,47.42,97.03999999999999,37.269999999999996,30.7,22.45,19,168,1
15852,2,57.5,103.21000000000001,80.355,160.71,28.5,8.66,15.049999999999999,0.0,108.5,186,197,3
15853,1,110.8,110.8,110.8,110.8,43.29,46.71,12.5,8.3,0.0,51,51,1
15854,12,22.049999999999997,446.25,247.42666666666665,2969.12,138.90000000000003,117.24,122.78,390.65000000000003,2199.55,4,361,5
15855,5,95.8,237.55,142.448,712.24,113.01,146.26,307.97,145.0,0.0,136,263,5
15856,27,20.3,1541.62,591.4125925925925,15968.14,5926.25,2335.85,3533.99,2010.7900000000002,2161.26,4,365,0
15857,1,297.0,297.0,297.0,297.0,81.6,185.4,30.0,0.0,0.0,18,18,1
15858,5,153.9,432.29,285.514,1427.5700000000002,230.43,370.55,237.24,371.85,217.5,15,367,5
15860,8,24.75,292.85,120.645,965.16,138.49,93.25,154.62,259.55,319.25,40,368,5
15861,7,213.83999999999997,598.37,425.98857142857145,2981.92,458.58000000000004,854.6899999999999,1280.4499999999998,350.45,37.75,12,267,5
15862,4,136.78,354.23,208.22,832.88,182.17000000000002,158.38,163.68,150.9,177.75,8,373,5
15863,2,9.2,59.64,34.42,68.84,8.32,1.17,4.45,16.6,38.300000000000004,25,192,1
15864,6,152.64000000000001,543.6,294.9633333333333,1769.78,189.54000000000002,6.6,833.8700000000001,445.12,294.65,22,316,5
15865,3,289.92,313.93,298.37666666666667,895.13,29.82,95.46000000000001,136.79999999999998,99.6,533.45,40,213,5
15866,1,211.89,211.89,211.89,211.89,40.01,35.54,22.04,51.4,62.9,101,101,1
15867,15,111.65,566.13,253.01933333333332,3795.29,384.82000000000005,448.41999999999996,695.16,534.9,1731.99,5,369,5
15869,2,61.589999999999996,88.05,74.82,149.64,32.45,61.13999999999999,37.949999999999996,18.1,0.0,277,277,3
15870,1,351.44,351.44,351.44,351.44,117.55,103.89,72.0,35.0,23.0,32,32,1
15872,2,2.1,314.15,158.125,316.25,55.57,33.73,102.3,71.65,53.0,14,14,1
15874,7,44.95,2198.13,628.5685714285713,4399.98,509.90000000000003,678.0799999999999,962.9499999999999,1184.2,1064.85,63,284,5
15877,2,198.52,239.31,218.91500000000002,437.83000000000004,45.980000000000004,59.0,141.0,100.30000000000001,91.55000000000001,1,17,1
15880,1,299.03000000000003,299.03000000000003,299.03000000000003,299.03000000000003,100.9,49.65,60.18,38.75,49.55,369,369,3
15881,4,1.9,316.94,109.56000000000002,438.24000000000007,14.75,43.34,204.85000000000002,88.05000000000001,87.25000000000001,312,364,3
15882,4,9.899999999999999,249.52,123.84,495.36,215.90000000000003,33.12,110.46000000000001,133.6,2.2800000000000002,198,368,3
15883,2,143.76,252.72,198.24,396.48,100.65,26.15,117.78,70.0,81.9,2,33,1
15885,3,15.0,349.35,126.45,379.35,69.9,0.0,74.39999999999999,96.4,138.65,92,309,5
15886,1,181.09,181.09,181.09,181.09,28.700000000000003,22.09,60.9,29.700000000000003,39.7,60,60,1
15888,1,141.27,141.27,141.27,141.27,2.1,3.0999999999999996,48.95,4.95,82.17,80,80,1
15889,2,148.0,272.07,210.035,420.07,88.30000000000001,47.81,94.51,57.8,131.65,156,369,3
15891,1,511.68,511.68,511.68,511.68,26.299999999999997,211.63,26.4,138.65,108.69999999999999,226,226,3
15894,2,106.81,151.44,129.125,258.25,17.950000000000003,36.6,43.3,122.10000000000001,38.3,253,369,3
15895,1,179.17,179.17,179.17,179.17,14.76,21.0,2.5,140.91,0.0,149,149,1
15897,2,88.88,119.71000000000001,104.295,208.59,4.16,125.42999999999999,28.85,50.150000000000006,0.0,194,194,3
15898,5,139.0,385.89,275.926,1379.6299999999999,282.04,75.03999999999999,58.15,705.4,259.0,1,368,5
15899,1,56.25,56.25,56.25,56.25,0.0,13.6,29.9,0.0,12.75,368,368,3
15900,1,337.28,337.28,337.28,337.28,157.82999999999998,51.6,41.099999999999994,86.75,0.0,23,23,1
15901,3,110.49,122.53,117.24333333333334,351.73,55.32,88.67,81.16,62.75,63.83,16,154,1
15903,7,160.86,1568.4,732.3342857142858,5126.34,1278.6000000000001,322.14,310.2,2661.6,553.8,9,295,5
15904,1,164.68,164.68,164.68,164.68,15.040000000000001,31.24,30.7,22.5,65.2,8,8,1
15906,7,24.11,590.49,223.95571428571427,1567.6899999999998,313.25,81.99,178.04999999999998,489.09999999999997,505.29999999999995,19,255,5
15907,3,223.07,405.13,294.24,882.72,189.63,83.64,125.1,286.05,198.3,3,210,5
15909,1,191.94,191.94,191.94,191.94,127.5,5.04,59.39999999999999,0.0,0.0,173,173,3
15910,8,112.75,243.76,153.61,1228.88,241.92000000000002,317.69,406.32,134.14999999999998,128.8,0,316,5
15912,2,123.13,141.49,132.31,264.62,121.80000000000001,23.6,109.27000000000001,0.0,9.95,178,233,3
15916,8,89.5,355.38,185.53875,1484.31,231.54000000000002,184.94,172.78,269.3,625.75,16,366,5
15917,1,123.1,123.1,123.1,123.1,26.550000000000004,0.0,23.099999999999998,4.95,68.5,247,247,3
15918,2,142.0,192.23,167.115,334.23,173.39999999999998,20.700000000000003,73.19999999999999,48.68,18.25,190,271,3
15919,2,214.07999999999998,311.61,262.845,525.69,48.64,148.23,66.28999999999999,161.2,101.33,19,368,5
15920,4,2.37,98.06,41.875,167.5,43.55,25.97,37.78,19.25,40.949999999999996,154,154,1
15921,1,323.03000000000003,323.03000000000003,323.03000000000003,323.03000000000003,8.34,41.98,111.86000000000001,37.900000000000006,122.95,172,172,3
15922,1,363.6,363.6,363.6,363.6,164.10000000000002,0.0,58.2,60.0,81.3,373,373,3
15923,1,127.08,127.08,127.08,127.08,26.25,39.88,22.85,7.5,30.6,372,372,3
15925,1,207.15,207.15,207.15,207.15,94.7,20.4,37.199999999999996,16.6,38.25,194,194,3
15930,1,426.63,426.63,426.63,426.63,150.18,0.0,66.0,123.9,86.55000000000001,67,67,1
15932,8,288.87,339.34,307.73125,2461.85,390.82,666.76,562.93,481.39,359.95,4,289,5
15933,3,316.46,411.81,369.15333333333336,1107.46,171.42000000000002,267.52,378.21999999999997,246.60000000000002,43.7,21,86,1
15935,2,108.03999999999999,308.82,208.43,416.86,0.0,30.240000000000002,45.0,15.8,325.82,239,241,3
15937,1,145.35,145.35,145.35,145.35,51.300000000000004,0.0,79.19999999999999,14.850000000000001,0.0,64,64,1
15938,5,62.7,105.0,80.91600000000001,404.58000000000004,53.10000000000001,9.959999999999999,248.71999999999997,75.8,17.0,112,323,5
15939,15,15.0,1265.3999999999999,406.81733333333335,6102.26,3231.62,1192.16,813.48,148.75,716.25,89,331,0
15940,1,35.8,35.8,35.8,35.8,0.0,0.0,0.0,0.0,35.8,311,311,3
